#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 10 27 06 50 999 99.0 99.0  1.49  5.88  5.09 999 1026.8  14.0  15.4 999.0 99.0 99.00
2011 10 27 07 50 999 99.0 99.0  1.53  5.88  4.93 999 1026.1  13.8  15.4 999.0 99.0 99.00
2011 10 27 08 50 999 99.0 99.0  1.62  5.56  5.17 999 1026.2  13.8  15.4 999.0 99.0 99.00
2011 10 27 09 50 999 99.0 99.0  1.46  5.88  5.29 999 1025.8  13.7  15.4 999.0 99.0 99.00
2011 10 27 10 50 999 99.0 99.0  1.47  5.88  5.38 999 1024.9  13.7  15.4 999.0 99.0 99.00
2011 10 27 11 50 999 99.0 99.0  1.60 14.81  5.49 999 1024.6  13.7  15.3 999.0 99.0 99.00
2011 10 27 12 50 999 99.0 99.0  1.64  5.56  5.57 999 1024.4  13.6  15.3 999.0 99.0 99.00
2011 10 27 13 50 999 99.0 99.0  1.69 16.00  5.77 999 1024.0  13.7  15.3 999.0 99.0 99.00
2011 10 27 14 50 999 99.0 99.0  1.74  5.56  5.98 999 1023.5  13.6  15.3 999.0 99.0 99.00
2011 10 27 15 50 999 99.0 99.0  1.77 14.81  6.08 999 1023.3  13.7  15.3 999.0 99.0 99.00
2011 10 27 16 50 999 99.0 99.0  1.81 16.00  6.70 999 1023.7  13.8  15.3 999.0 99.0 99.00
2011 10 27 17 50 999 99.0 99.0  2.06 14.81  7.47 999 1023.5  13.9  15.4 999.0 99.0 99.00
2011 10 27 18 50 999 99.0 99.0  1.86 14.81  7.47 999 1022.9  13.9  15.4 999.0 99.0 99.00
2011 10 27 19 50 999 99.0 99.0  2.44 14.81  9.07 999 1022.8  14.0  15.4 999.0 99.0 99.00
2011 10 27 20 50 999 99.0 99.0  2.16 16.00  8.81 999 1021.8  14.1  15.4 999.0 99.0 99.00
2011 10 27 21 50 999 99.0 99.0  2.28 14.81  9.16 999 1020.9  14.3  15.4 999.0 99.0 99.00
2011 10 27 22 50 999 99.0 99.0  2.62 14.81 10.18 999 1020.0  14.1  15.4 999.0 99.0 99.00
2011 10 27 23 50 999 99.0 99.0  2.89 13.79 10.64 999 1019.8  14.4  15.4 999.0 99.0 99.00
2011 10 28 00 50 999 99.0 99.0  2.52 13.79  9.68 999 1018.9  14.4  15.4 999.0 99.0 99.00
2011 10 28 01 50 999 99.0 99.0  2.48 13.79  9.19 999 1018.9  14.8  15.4 999.0 99.0 99.00
2011 10 28 02 50 999 99.0 99.0  2.79 12.90  9.93 999 1018.9  15.2  15.4 999.0 99.0 99.00
2011 10 28 03 50 999 99.0 99.0  2.56 13.79 10.14 999 1018.6  15.4  15.4 999.0 99.0 99.00
2011 10 28 04 50 999 99.0 99.0  2.69 13.79  9.89 999 1018.4  15.6  15.4 999.0 99.0 99.00
2011 10 28 05 50 999 99.0 99.0  2.88 13.79 10.26 999 1018.1  15.7  15.4 999.0 99.0 99.00
2011 10 28 06 50 999 99.0 99.0  2.97 13.79 10.03 999 1017.9  15.7  15.4 999.0 99.0 99.00
2011 10 28 07 50 999 99.0 99.0  2.37 13.79  8.81 999 1017.6  15.8  15.4 999.0 99.0 99.00
2011 10 28 08 50 999 99.0 99.0  2.50 13.79  8.69 999 1017.5  15.9  15.4 999.0 99.0 99.00
2011 10 28 09 50 999 99.0 99.0  2.25 13.79  7.59 999 1017.3  15.8  15.4 999.0 99.0 99.00
2011 10 28 10 50 999 99.0 99.0  2.34 13.79  7.16 999 1016.9  15.9  15.4 999.0 99.0 99.00
2011 10 28 11 50 999 99.0 99.0  2.27 13.79  6.73 999 1016.6  15.9  15.4 999.0 99.0 99.00
2011 10 28 12 50 999 99.0 99.0  2.15 13.79  6.38 999 1016.7  15.9  15.4 999.0 99.0 99.00
2011 10 28 13 50 999 99.0 99.0  2.19 13.79  6.43 999 1017.0  16.0  15.4 999.0 99.0 99.00
2011 10 28 14 50 999 99.0 99.0  2.21 13.79  6.41 999 1017.0  16.0  15.4 999.0 99.0 99.00
2011 10 28 15 50 999 99.0 99.0  2.08 13.79  6.24 999 1017.4  16.1  15.4 999.0 99.0 99.00
2011 10 28 16 50 999 99.0 99.0  2.13 12.90  6.30 999 1017.9  16.2  15.4 999.0 99.0 99.00
2011 10 28 17 50 999 99.0 99.0  2.43 12.90  6.44 999 1018.2  16.3  15.4 999.0 99.0 99.00
2011 10 28 18 50 999 99.0 99.0  2.36 12.12  6.42 999 1018.4  16.3  15.4 999.0 99.0 99.00
2011 10 28 19 50 999 99.0 99.0  2.39 12.12  6.48 999 1018.6  16.5  15.4 999.0 99.0 99.00
2011 10 28 20 50 999 99.0 99.0  2.23 10.81  6.04 999 1018.3  16.5  15.4 999.0 99.0 99.00
2011 10 28 21 50 999 99.0 99.0  2.76 11.43  6.78 999 1018.4  16.3  15.4 999.0 99.0 99.00
2011 10 28 22 50 999 99.0 99.0  2.78 11.43  7.05 999 1018.4  16.2  15.4 999.0 99.0 99.00
2011 10 28 23 50 999 99.0 99.0  2.64  7.69  6.43 999 1018.8  16.4  15.4 999.0 99.0 99.00
2011 10 29 00 50 999 99.0 99.0  2.80 12.12  6.95 999 1019.3  16.4  15.4 999.0 99.0 99.00
2011 10 29 01 50 999 99.0 99.0  2.58 12.12  7.04 999 1019.7  16.1  15.4 999.0 99.0 99.00
2011 10 29 02 50 999 99.0 99.0  2.48 12.90  7.04 999 1020.5  15.2  15.4 999.0 99.0 99.00
2011 10 29 03 50 999 99.0 99.0  2.20 10.00  6.79 999 1020.8  14.9  15.4 999.0 99.0 99.00
2011 10 29 04 50 999 99.0 99.0  1.84 12.90  6.62 999 1021.2  14.9  15.4 999.0 99.0 99.00
2011 10 29 05 50 999 99.0 99.0  1.82 12.90  6.73 999 1021.4  15.1  15.4 999.0 99.0 99.00
2011 10 29 06 50 999 99.0 99.0  1.93 12.12  7.20 999 1021.6  15.8  15.4 999.0 99.0 99.00
2011 10 29 07 50 999 99.0 99.0  1.87 12.12  7.25 999 1021.5  16.0  15.4 999.0 99.0 99.00
2011 10 29 08 50 999 99.0 99.0  1.85 12.12  7.12 999 1021.4  16.0  15.4 999.0 99.0 99.00
2011 10 29 09 50 999 99.0 99.0  1.76 12.12  6.89 999 1021.4  16.1  15.4 999.0 99.0 99.00
2011 10 29 10 50 999 99.0 99.0  1.89 10.81  6.74 999 1021.6  16.2  15.3 999.0 99.0 99.00
2011 10 29 11 50 999 99.0 99.0  2.34 10.81  7.67 999 1021.5  16.2  15.3 999.0 99.0 99.00
2011 10 29 12 50 999 99.0 99.0  2.04 10.81  6.94 999 1021.7  16.2  15.3 999.0 99.0 99.00
2011 10 29 13 50 999 99.0 99.0  2.41 10.81  7.30 999 1021.8  16.2  15.4 999.0 99.0 99.00
2011 10 29 14 50 999 99.0 99.0  2.75 10.81  7.83 999 1022.1  16.3  15.4 999.0 99.0 99.00
2011 10 29 15 50 999 99.0 99.0  2.54 10.00  7.41 999 1022.4  16.2  15.4 999.0 99.0 99.00
2011 10 29 16 50 999 99.0 99.0  2.85 10.81  7.69 999 1022.8  16.3  15.4 999.0 99.0 99.00
2011 10 29 17 50 999 99.0 99.0  2.81 10.81  7.82 999 1023.2  16.4  15.4 999.0 99.0 99.00
2011 10 29 18 50 999 99.0 99.0  2.66 11.43  7.69 999 1023.2  16.5  15.4 999.0 99.0 99.00
2011 10 29 19 50 999 99.0 99.0  2.52 11.43  7.46 999 1023.1  16.5  15.5 999.0 99.0 99.00
2011 10 29 20 50 999 99.0 99.0  2.58 10.81  7.62 999 1022.6  16.5  15.5 999.0 99.0 99.00
2011 10 29 21 50 999 99.0 99.0  2.50 12.90  8.00 999 1022.2  16.4  15.5 999.0 99.0 99.00
2011 10 29 22 50 999 99.0 99.0  2.19 10.81  7.38 999 1021.9  16.6  15.5 999.0 99.0 99.00
2011 10 29 23 50 999 99.0 99.0  2.31 12.12  7.48 999 1021.7  16.6  15.5 999.0 99.0 99.00
2011 10 30 00 50 999 99.0 99.0  2.44 12.12  7.74 999 1021.3  16.6  15.5 999.0 99.0 99.00
2011 10 30 01 50 999 99.0 99.0  2.08 12.90  6.66 999 1021.3  16.2  15.5 999.0 99.0 99.00
2011 10 30 02 50 999 99.0 99.0  2.03 12.12  6.60 999 1021.3  16.4  15.5 999.0 99.0 99.00
2011 10 30 03 50 999 99.0 99.0  2.21 10.81  6.54 999 1021.4  16.5  15.5 999.0 99.0 99.00
2011 10 30 04 50 999 99.0 99.0  2.26 11.43  6.85 999 1021.4  16.5  15.5 999.0 99.0 99.00
2011 10 30 05 50 999 99.0 99.0  2.49 10.81  6.84 999 1021.5  16.4  15.5 999.0 99.0 99.00
2011 10 30 06 50 999 99.0 99.0  2.53 10.81  6.76 999 1021.3  16.5  15.4 999.0 99.0 99.00
2011 10 30 07 50 999 99.0 99.0  2.37 11.43  6.58 999 1021.1  16.4  15.5 999.0 99.0 99.00
2011 10 30 08 50 999 99.0 99.0  2.71 11.43  6.91 999 1021.2  16.3  15.5 999.0 99.0 99.00
2011 10 30 09 50 999 99.0 99.0  2.72 11.43  7.11 999 1021.4  15.8  15.5 999.0 99.0 99.00
2011 10 30 10 50 999 99.0 99.0  2.50 11.43  6.83 999 1021.6  15.4  15.5 999.0 99.0 99.00
2011 10 30 11 50 999 99.0 99.0  2.31  9.09  6.38 999 1021.9  15.2  15.5 999.0 99.0 99.00
2011 10 30 12 50 999 99.0 99.0  2.21  8.33  6.83 999 1022.2  14.9  15.4 999.0 99.0 99.00
2011 10 30 13 50 999 99.0 99.0  2.05  9.09  6.61 999 1022.7  14.9  15.4 999.0 99.0 99.00
2011 10 30 14 50 999 99.0 99.0  2.06 12.90  6.65 999 1023.0  14.9  15.4 999.0 99.0 99.00
2011 10 30 15 50 999 99.0 99.0  1.85 10.00  6.49 999 1023.5  14.9  15.4 999.0 99.0 99.00
2011 10 30 16 50 999 99.0 99.0  1.85 12.12  6.23 999 1024.5  14.8  15.4 999.0 99.0 99.00
2011 10 30 17 50 999 99.0 99.0  1.96 11.43  6.50 999 1024.9  14.9  15.4 999.0 99.0 99.00
2011 10 30 18 50 999 99.0 99.0  1.76 11.43  6.23 999 1025.4  15.0  15.4 999.0 99.0 99.00
2011 10 30 19 50 999 99.0 99.0  1.90 11.43  6.34 999 1025.7  15.0  15.4 999.0 99.0 99.00
2011 10 30 20 50 999 99.0 99.0  1.93 10.81  6.62 999 1025.6  15.2  15.4 999.0 99.0 99.00
2011 10 30 21 50 999 99.0 99.0  1.80 10.00  6.43 999 1025.4  15.0  15.4 999.0 99.0 99.00
2011 10 30 22 50 999 99.0 99.0  1.73 10.00  6.25 999 1025.6  14.1  15.4 999.0 99.0 99.00
2011 10 30 23 50 999 99.0 99.0  1.96 10.00  6.25 999 1026.1  14.4  15.5 999.0 99.0 99.00
2011 10 31 00 50 999 99.0 99.0  1.91  9.09  5.72 999 1026.7  14.0  15.5 999.0 99.0 99.00
2011 10 31 01 50 999 99.0 99.0  2.03  9.09  5.96 999 1027.4  13.8  15.6 999.0 99.0 99.00
2011 10 31 02 50 999 99.0 99.0  1.98 10.00  5.75 999 1028.3  13.4  15.6 999.0 99.0 99.00
2011 10 31 03 50 999 99.0 99.0  2.28 10.00  6.46 999 1029.2  13.5  15.6 999.0 99.0 99.00
2011 10 31 04 50 999 99.0 99.0  2.21  9.09  6.21 999 1029.9  13.8  15.6 999.0 99.0 99.00
2011 10 31 05 50 999 99.0 99.0  2.08 10.00  6.07 999 1030.6  13.6  15.6 999.0 99.0 99.00
2011 10 31 06 50 999 99.0 99.0  2.09 10.81  5.90 999 1031.0  13.7  15.5 999.0 99.0 99.00
2011 10 31 07 50 999 99.0 99.0  1.96  9.09  5.82 999 1031.4  13.8  15.5 999.0 99.0 99.00
2011 10 31 08 50 999 99.0 99.0  1.87 11.43  5.81 999 1031.4  13.8  15.3 999.0 99.0 99.00
2011 10 31 09 50 999 99.0 99.0  1.98 11.43  5.92 999 1031.4  13.7  15.3 999.0 99.0 99.00
2011 10 31 10 50 999 99.0 99.0  1.87 10.81  5.79 999 1031.7  13.7  15.3 999.0 99.0 99.00
2011 10 31 11 50 999 99.0 99.0  1.95  7.69  5.88 999 1031.8  13.5  15.3 999.0 99.0 99.00
2011 10 31 12 50 999 99.0 99.0  1.93 10.81  5.83 999 1032.0  13.6  15.4 999.0 99.0 99.00
2011 10 31 13 50 999 99.0 99.0  2.11 10.81  5.94 999 1032.4  13.5  15.4 999.0 99.0 99.00
2011 10 31 14 50 999 99.0 99.0  2.10 10.00  6.29 999 1033.0  13.4  15.4 999.0 99.0 99.00
2011 10 31 15 50 999 99.0 99.0  2.37 10.00  6.44 999 1033.5  13.3  15.4 999.0 99.0 99.00
2011 10 31 16 50 999 99.0 99.0  2.55 10.00  6.51 999 1033.9  13.3  15.4 999.0 99.0 99.00
2011 10 31 17 50 999 99.0 99.0  2.82 10.81  7.07 999 1034.6  13.2  15.4 999.0 99.0 99.00
2011 10 31 18 50 999 99.0 99.0  2.87 12.90  7.25 999 1035.0  13.0  15.5 999.0 99.0 99.00
2011 10 31 19 50 999 99.0 99.0  3.24 13.79  7.56 999 1035.1  13.1  15.5 999.0 99.0 99.00
2011 10 31 20 50 999 99.0 99.0  3.34 17.39  7.86 999 1034.8  13.0  15.5 999.0 99.0 99.00
2011 10 31 21 50 999 99.0 99.0  3.38 13.79  8.52 999 1034.4  13.1  15.5 999.0 99.0 99.00
2011 10 31 22 50 999 99.0 99.0  3.26 13.79  8.02 999 1034.3  13.2  15.5 999.0 99.0 99.00
2011 10 31 23 50 999 99.0 99.0  3.58 16.00  8.61 999 1034.7  13.2  15.5 999.0 99.0 99.00
2011 11 01 00 50 999 99.0 99.0  3.44 16.00  8.29 999 1034.8  12.9  15.5 999.0 99.0 99.00
2011 11 01 01 50 999 99.0 99.0  3.39 13.79  8.53 999 1034.6  13.2  15.5 999.0 99.0 99.00
2011 11 01 02 50 999 99.0 99.0  4.05 14.81  9.15 999 1035.2  13.1  15.5 999.0 99.0 99.00
2011 11 01 03 50 999 99.0 99.0  3.73 14.81  8.79 999 1035.6  13.2  15.5 999.0 99.0 99.00
2011 11 01 04 50 999 99.0 99.0  3.89 13.79  8.82 999 1035.7  13.1  15.4 999.0 99.0 99.00
2011 11 01 05 50 999 99.0 99.0  4.07 14.81  9.33 999 1036.0  13.0  15.4 999.0 99.0 99.00
2011 11 01 06 50 999 99.0 99.0  3.84 12.12  8.86 999 1036.0  13.2  15.4 999.0 99.0 99.00
2011 11 01 07 50 999 99.0 99.0  3.76 14.81  8.91 999 1035.6  13.1  15.4 999.0 99.0 99.00
2011 11 01 08 50 999 99.0 99.0  3.61 11.43  8.36 999 1035.5  13.2  15.4 999.0 99.0 99.00
2011 11 01 09 50 999 99.0 99.0  3.45 14.81  8.54 999 1035.2  13.1  15.4 999.0 99.0 99.00
2011 11 01 10 50 999 99.0 99.0  3.60 14.81  8.57 999 1034.9  12.9  15.3 999.0 99.0 99.00
2011 11 01 11 50 999 99.0 99.0  3.70 13.79  8.60 999 1034.3  13.0  15.3 999.0 99.0 99.00
2011 11 01 12 50 999 99.0 99.0  3.17 14.81  8.26 999 1034.3  12.9  15.3 999.0 99.0 99.00
2011 11 01 13 50 999 99.0 99.0  3.33 13.79  8.71 999 1034.0  12.8  15.3 999.0 99.0 99.00
2011 11 01 14 50 999 99.0 99.0  2.69 13.79  8.04 999 1034.3  12.8  15.3 999.0 99.0 99.00
2011 11 01 15 50 999 99.0 99.0  3.18 13.79  8.45 999 1034.8  12.9  15.3 999.0 99.0 99.00
2011 11 01 16 50 999 99.0 99.0  2.47 13.79  7.96 999 1034.7  12.9  15.3 999.0 99.0 99.00
2011 11 01 17 50 999 99.0 99.0  2.71 13.79  8.24 999 1034.6  13.2  15.3 999.0 99.0 99.00
2011 11 01 18 50 999 99.0 99.0  2.94 13.79  8.84 999 1034.4  13.3  15.3 999.0 99.0 99.00
2011 11 01 19 50 999 99.0 99.0  2.71 12.90  8.37 999 1033.9  13.3  15.4 999.0 99.0 99.00
2011 11 01 20 50 999 99.0 99.0  2.64 12.90  8.61 999 1033.1  13.4  15.4 999.0 99.0 99.00
2011 11 01 21 50 999 99.0 99.0  2.93 12.90  8.76 999 1032.4  13.3  15.4 999.0 99.0 99.00
2011 11 01 22 50 999 99.0 99.0  3.08 11.43  9.28 999 1031.6  13.5  15.5 999.0 99.0 99.00
2011 11 01 23 50 999 99.0 99.0  3.01 12.90  9.30 999 1030.9  13.5  15.5 999.0 99.0 99.00
2011 11 02 00 50 999 99.0 99.0  2.64 10.81  8.81 999 1029.7  13.2  15.5 999.0 99.0 99.00
2011 11 02 01 50 999 99.0 99.0  2.70 11.43  8.91 999 1029.2  12.8  15.3 999.0 99.0 99.00
2011 11 02 02 50 999 99.0 99.0  2.60 11.43  8.90 999 1028.5  12.7  15.3 999.0 99.0 99.00
2011 11 02 03 50 999 99.0 99.0  2.51 11.43  8.86 999 1028.0  12.7  15.2 999.0 99.0 99.00
2011 11 02 04 50 999 99.0 99.0  2.48 10.81  8.72 999 1027.3  12.8  15.1 999.0 99.0 99.00
2011 11 02 05 50 999 99.0 99.0  2.10 12.12  8.23 999 1026.8  12.8  15.1 999.0 99.0 99.00
2011 11 02 06 50 999 99.0 99.0  1.78 12.12  7.63 999 1026.0  13.0  15.0 999.0 99.0 99.00
2011 11 02 07 50 999 99.0 99.0  1.71 10.81  7.40 999 1024.9  13.2  15.1 999.0 99.0 99.00
2011 11 02 08 50 999 99.0 99.0  1.54 11.43  6.23 999 1023.2  13.4  15.2 999.0 99.0 99.00
2011 11 02 09 50 999 99.0 99.0  1.57 10.81  5.96 999 1022.4  13.5  15.2 999.0 99.0 99.00
2011 11 02 10 50 999 99.0 99.0  1.74 12.12  5.86 999 1021.2  13.8  15.2 999.0 99.0 99.00
2011 11 02 11 50 999 99.0 99.0  1.80 11.43  5.39 999 1020.5  14.0  15.2 999.0 99.0 99.00
2011 11 02 12 50 999 99.0 99.0  2.03  5.26  5.35 999 1019.6  14.4  15.2 999.0 99.0 99.00
2011 11 02 13 50 999 99.0 99.0  2.20  6.25  5.46 999 1018.5  14.7  15.2 999.0 99.0 99.00
2011 11 02 14 50 999 99.0 99.0  2.34  5.88  5.60 999 1017.2  15.1  15.2 999.0 99.0 99.00
2011 11 02 15 50 999 99.0 99.0  2.56  7.14  5.90 999 1016.4  14.7  15.1 999.0 99.0 99.00
2011 11 02 16 50 999 99.0 99.0  2.70  7.14  6.02 999 1017.4  12.8  15.0 999.0 99.0 99.00
2011 11 02 17 50 999 99.0 99.0  3.03  8.33  6.30 999 1017.9  12.2  15.0 999.0 99.0 99.00
2011 11 02 18 50 999 99.0 99.0  3.05  8.33  6.25 999 1018.5  13.1  15.0 999.0 99.0 99.00
2011 11 02 19 50 999 99.0 99.0  3.02  8.33  6.15 999 1018.7  13.0  15.0 999.0 99.0 99.00
2011 11 02 20 50 999 99.0 99.0  2.72 10.00  6.06 999 1018.6  13.0  15.0 999.0 99.0 99.00
2011 11 02 21 50 999 99.0 99.0  2.87  8.33  6.26 999 1018.2  13.1  15.1 999.0 99.0 99.00
2011 11 02 22 50 999 99.0 99.0  2.69  7.69  5.92 999 1018.0  12.7  15.2 999.0 99.0 99.00
2011 11 02 23 50 999 99.0 99.0  2.78  7.69  6.22 999 1017.9  12.4  15.2 999.0 99.0 99.00
2011 11 03 00 50 999 99.0 99.0  2.62  7.69  5.99 999 1017.9  12.2  15.2 999.0 99.0 99.00
2011 11 03 01 50 999 99.0 99.0  2.51  8.33  6.20 999 1017.7  12.4  15.2 999.0 99.0 99.00
2011 11 03 02 50 999 99.0 99.0  2.86  8.33  6.48 999 1017.8  11.6  15.2 999.0 99.0 99.00
2011 11 03 03 50 999 99.0 99.0  2.85  8.33  6.71 999 1017.5  11.4  15.2 999.0 99.0 99.00
2011 11 03 04 50 999 99.0 99.0  3.10  7.69  6.69 999 1017.6  11.6  15.1 999.0 99.0 99.00
2011 11 03 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  11.3  15.1 999.0 99.0 99.00
2011 11 03 06 50 999 99.0 99.0  2.96  7.69  6.66 999 1016.9  11.4  15.1 999.0 99.0 99.00
2011 11 03 07 50 999 99.0 99.0  3.28 10.00  7.07 999 1016.4  11.4  15.1 999.0 99.0 99.00
2011 11 03 08 50 999 99.0 99.0  3.42  9.09  6.99 999 1016.2  11.2  15.1 999.0 99.0 99.00
2011 11 03 09 50 999 99.0 99.0  3.79 10.00  7.47 999 1015.4  11.4  15.1 999.0 99.0 99.00
2011 11 03 10 50 999 99.0 99.0  3.89 10.00  7.66 999 1015.3  10.1  15.1 999.0 99.0 99.00
2011 11 03 11 50 999 99.0 99.0  4.40 11.43  8.13 999 1014.5  10.6  15.1 999.0 99.0 99.00
2011 11 03 12 50 999 99.0 99.0  4.04 11.43  7.71 999 1013.7  10.7  15.1 999.0 99.0 99.00
2011 11 03 13 50 999 99.0 99.0  4.20 11.43  7.73 999 1013.4  10.6  15.1 999.0 99.0 99.00
2011 11 03 14 50 999 99.0 99.0  3.94 12.12  7.65 999 1012.6  10.8  15.1 999.0 99.0 99.00
2011 11 03 15 50 999 99.0 99.0  3.85 12.90  7.54 999 1012.3  11.0  15.1 999.0 99.0 99.00
2011 11 03 16 50 999 99.0 99.0  3.96 12.90  7.64 999 1012.2  10.6  15.1 999.0 99.0 99.00
2011 11 03 17 50 999 99.0 99.0  4.11 12.90  8.07 999 1011.6  11.0  15.1 999.0 99.0 99.00
2011 11 03 18 50 999 99.0 99.0  4.51 12.90  8.27 999 1011.1  10.8  15.1 999.0 99.0 99.00
2011 11 03 19 50 999 99.0 99.0  4.88 12.90  9.06 999 1010.4  10.7  15.1 999.0 99.0 99.00
2011 11 03 20 50 999 99.0 99.0  4.36 13.79  8.71 999 1010.1  10.6  15.1 999.0 99.0 99.00
2011 11 03 21 50 999 99.0 99.0  4.56 13.79  9.06 999 1010.7   9.9  15.1 999.0 99.0 99.00
2011 11 03 22 50 999 99.0 99.0  4.85 13.79  9.28 999 1011.4  11.1  15.0 999.0 99.0 99.00
2011 11 03 23 50 999 99.0 99.0  5.91 12.90  9.88 999 1012.1  11.4  15.0 999.0 99.0 99.00
2011 11 04 00 50 999 99.0 99.0  6.36 14.81  9.71 999 1013.2  11.0  15.0 999.0 99.0 99.00
2011 11 04 01 50 999 99.0 99.0  6.96 16.00 10.04 999 1013.9  11.6  14.9 999.0 99.0 99.00
2011 11 04 02 50 999 99.0 99.0  6.52 16.00  9.70 999 1014.7  11.8  14.8 999.0 99.0 99.00
2011 11 04 03 50 999 99.0 99.0  7.25 14.81 10.11 999 1015.4  12.0  14.7 999.0 99.0 99.00
2011 11 04 04 50 999 99.0 99.0  6.80 16.00  9.52 999 1016.0  11.9  14.7 999.0 99.0 99.00
2011 11 04 05 50 999 99.0 99.0  6.64 16.00  9.31 999 1016.6  12.0  14.6 999.0 99.0 99.00
2011 11 04 06 50 999 99.0 99.0  7.06 14.81  9.53 999 1016.9  12.1  14.5 999.0 99.0 99.00
2011 11 04 07 50 999 99.0 99.0  6.70 14.81  9.36 999 1017.5  12.0  14.5 999.0 99.0 99.00
2011 11 04 08 50 999 99.0 99.0  6.82 13.79  9.26 999 1018.0  11.5  14.4 999.0 99.0 99.00
2011 11 04 09 50 999 99.0 99.0  6.05 14.81  8.94 999 1018.3  12.1  14.4 999.0 99.0 99.00
2011 11 04 10 50 999 99.0 99.0  5.25 14.81  8.29 999 1018.8  11.6  14.4 999.0 99.0 99.00
2011 11 04 11 50 999 99.0 99.0  5.50 16.00  8.54 999 1019.1  12.0  14.4 999.0 99.0 99.00
2011 11 04 12 50 999 99.0 99.0  5.55 14.81  8.70 999 1019.5  11.8  14.4 999.0 99.0 99.00
2011 11 04 13 50 999 99.0 99.0  5.44 13.79  8.68 999 1019.8  11.7  14.4 999.0 99.0 99.00
2011 11 04 14 50 999 99.0 99.0  5.50 13.79  9.02 999 1020.1  11.5  14.3 999.0 99.0 99.00
2011 11 04 15 50 999 99.0 99.0  5.28 12.90  8.95 999 1020.4  11.4  14.3 999.0 99.0 99.00
2011 11 04 16 50 999 99.0 99.0  4.98 12.90  8.62 999 1020.7  10.9  14.3 999.0 99.0 99.00
2011 11 04 17 50 999 99.0 99.0  4.44 12.90  8.48 999 1020.7  11.5  14.3 999.0 99.0 99.00
2011 11 04 18 50 999 99.0 99.0  4.93 12.12  9.02 999 1020.7  11.7  14.3 999.0 99.0 99.00
2011 11 04 19 50 999 99.0 99.0  4.44 11.43  8.27 999 1020.6  11.8  14.3 999.0 99.0 99.00
2011 11 04 20 50 999 99.0 99.0  4.44 11.43  8.35 999 1020.5  11.8  14.3 999.0 99.0 99.00
2011 11 04 21 50 999 99.0 99.0  4.09 10.81  7.87 999 1019.8  11.7  14.3 999.0 99.0 99.00
2011 11 04 22 50 999 99.0 99.0  4.16 12.90  8.31 999 1019.1  11.7  14.3 999.0 99.0 99.00
2011 11 04 23 50 999 99.0 99.0  3.62 12.12  7.98 999 1018.7  11.5  14.3 999.0 99.0 99.00
2011 11 05 00 50 999 99.0 99.0  3.38 13.79  7.82 999 1018.3  11.9  14.3 999.0 99.0 99.00
2011 11 05 01 50 999 99.0 99.0  3.16 10.00  7.33 999 1017.9  11.8  14.3 999.0 99.0 99.00
2011 11 05 02 50 999 99.0 99.0  2.93 12.90  7.11 999 1017.6  11.9  14.3 999.0 99.0 99.00
2011 11 05 03 50 999 99.0 99.0  2.74 10.00  7.03 999 1017.0  11.9  14.3 999.0 99.0 99.00
2011 11 05 04 50 999 99.0 99.0  2.92 12.90  7.48 999 1016.0  12.1  14.3 999.0 99.0 99.00
2011 11 05 05 50 999 99.0 99.0  2.74 12.12  7.42 999 1014.7  12.2  14.3 999.0 99.0 99.00
2011 11 05 06 50 999 99.0 99.0  2.65 12.12  6.80 999 1013.6  11.9  14.3 999.0 99.0 99.00
2011 11 05 07 50 999 99.0 99.0  2.75 12.12  6.67 999 1012.2  12.5  14.2 999.0 99.0 99.00
2011 11 05 08 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.8  12.4  14.2 999.0 99.0 99.00
2011 11 05 09 50 999 99.0 99.0  3.00  7.14  6.46 999 1009.4  12.4  14.2 999.0 99.0 99.00
2011 11 05 10 50 999 99.0 99.0  3.17  7.14  6.44 999 1007.7  13.3  14.3 999.0 99.0 99.00
2011 11 05 11 50 999 99.0 99.0  3.71  7.69  6.52 999 1007.1  12.6  14.3 999.0 99.0 99.00
2011 11 05 12 50 999 99.0 99.0  3.96  8.33  6.75 999 1007.2  12.6  14.2 999.0 99.0 99.00
2011 11 05 13 50 999 99.0 99.0  4.00 10.00  6.78 999 1007.5  12.2  14.2 999.0 99.0 99.00
2011 11 05 14 50 999 99.0 99.0  4.13 10.00  6.79 999 1008.2  12.0  14.2 999.0 99.0 99.00
2011 11 05 15 50 999 99.0 99.0  4.70 10.00  7.27 999 1008.9  11.7  14.1 999.0 99.0 99.00
2011 11 05 16 50 999 99.0 99.0  4.34 10.81  7.06 999 1009.8  11.9  14.1 999.0 99.0 99.00
2011 11 05 17 50 999 99.0 99.0  5.39 10.00  7.76 999 1010.6  11.8  14.1 999.0 99.0 99.00
2011 11 05 18 50 999 99.0 99.0  4.73 10.00  7.31 999 1011.2  11.5  14.1 999.0 99.0 99.00
2011 11 05 19 50 999 99.0 99.0  4.61 10.81  7.52 999 1011.6  12.0  14.1 999.0 99.0 99.00
2011 11 05 20 50 999 99.0 99.0  4.37 10.81  7.24 999 1011.6  11.6  14.1 999.0 99.0 99.00
