#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 01 09 20 00 247 11.7 15.9  3.11 11.43  5.98 999 1022.3  11.9  11.8 999.0 99.0 99.00
2007 01 09 21 00 329 10.7 13.1  3.09 12.90  6.19 999 1022.3   9.3  11.8 999.0 99.0 99.00
2007 01 09 22 00 322 10.2 12.4  3.10  7.69  6.29 999 1022.5   8.9  11.8 999.0 99.0 99.00
2007 01 09 23 00 323 10.4 13.6  3.02  9.09  6.23 999 1022.8   9.0  11.8 999.0 99.0 99.00
2007 01 10 00 00 330 11.5 14.3  3.03 10.00  6.15 999 1023.5   8.6  11.8 999.0 99.0 99.00
2007 01 10 01 00 341 10.9 13.5  3.43 10.00  6.41 999 1023.9   8.2  11.8 999.0 99.0 99.00
2007 01 10 02 00 344 10.7 12.8  3.41 11.43  6.50 999 1024.2   8.3  11.8 999.0 99.0 99.00
2007 01 10 03 00 334 11.4 13.7  3.57 10.00  6.46 999 1024.9   8.0  11.7 999.0 99.0 99.00
2007 01 10 04 00 335 11.7 15.0  3.52 10.00  6.60 999 1025.3   8.0  11.7 999.0 99.0 99.00
2007 01 10 05 00 341  9.6 12.5  3.73  9.09  6.59 999 1025.4   7.6  11.7 999.0 99.0 99.00
2007 01 10 06 00 344  9.7 12.2  3.22  7.69  6.27 999 1026.1   7.6  11.7 999.0 99.0 99.00
2007 01 10 07 00 337  8.5 10.7  3.29  8.33  6.56 999 1026.5   7.4  11.7 999.0 99.0 99.00
2007 01 10 08 00 328  9.2 11.3  3.18  8.33  6.60 999 1026.3   7.5  11.7 999.0 99.0 99.00
2007 01 10 09 00 326  8.7 12.0  3.34 10.00  6.72 999 1025.9   7.8  11.7 999.0 99.0 99.00
2007 01 10 10 00 319  6.7  8.4  3.32  9.09  6.52 999 1025.7   6.7  11.7 999.0 99.0 99.00
2007 01 10 11 00 293 10.1 13.2  3.49  9.09  6.74 999 1025.5   7.0  11.7 999.0 99.0 99.00
2007 01 10 12 00 315  9.6 11.4  3.42 10.00  6.46 999 1025.2   7.3  11.7 999.0 99.0 99.00
2007 01 10 13 00 320  8.1 10.1  3.45 10.81  6.65 999 1024.7   7.6  11.7 999.0 99.0 99.00
2007 01 10 14 00 328 12.0 14.6  3.53 10.00  6.33 999 1024.7   7.5  11.7 999.0 99.0 99.00
2007 01 10 15 00 329 11.9 14.9  3.73 10.81  6.69 999 1024.8   7.0  11.7 999.0 99.0 99.00
2007 01 10 16 00 332 12.4 15.3  4.16 10.81  6.89 999 1024.7   7.7  11.7 999.0 99.0 99.00
2007 01 10 17 00 326 10.8 13.1  4.64 10.81  7.11 999 1025.0   7.4  11.7 999.0 99.0 99.00
2007 01 10 18 00 327 10.3 13.6  4.31 11.43  6.95 999 1025.8   7.2  11.7 999.0 99.0 99.00
2007 01 10 19 00 330 11.1 14.4  4.33 11.43  7.48 999 1026.0   7.5  11.7 999.0 99.0 99.00
2007 01 10 20 00 331 10.5 13.2  4.42 12.12  7.42 999 1025.7   7.5  11.7 999.0 99.0 99.00
2007 01 10 21 00 331 11.1 13.5  4.31 12.12  7.33 999 1025.1   7.3  11.7 999.0 99.0 99.00
2007 01 10 22 00 329 10.9 13.8  4.50 12.12  7.59 999 1024.4   7.3  11.7 999.0 99.0 99.00
2007 01 10 23 00 332 11.5 14.5  4.13 12.12  7.27 999 1024.2   7.5  11.7 999.0 99.0 99.00
2007 01 11 00 00 320 13.0 16.4  4.41 12.90  7.47 999 1024.4   6.8  11.7 999.0 99.0 99.00
2007 01 11 01 00 337 10.0 13.1  4.30 12.12  7.49 999 1024.3   7.0  11.7 999.0 99.0 99.00
2007 01 11 02 00 330 12.3 14.7  4.08 12.12  7.05 999 1024.1   7.0  11.7 999.0 99.0 99.00
2007 01 11 03 00 325  9.1 12.7  3.88 12.90  6.79 999 1024.2   6.7  11.7 999.0 99.0 99.00
2007 01 11 04 00 337 11.1 13.3  4.26 12.12  7.24 999 1024.3   7.4  11.7 999.0 99.0 99.00
2007 01 11 05 00 332 10.6 13.2  4.22 12.12  7.22 999 1024.4   7.4  11.7 999.0 99.0 99.00
2007 01 11 06 00 338 10.3 13.1  4.12 12.12  6.83 999 1024.6   6.7  11.7 999.0 99.0 99.00
2007 01 11 07 00 335 11.1 13.8  4.00 11.43  7.21 999 1024.4   7.2  11.7 999.0 99.0 99.00
2007 01 11 08 00 330 12.9 15.7  4.17 11.43  7.12 999 1024.4   7.1  11.7 999.0 99.0 99.00
2007 01 11 09 00 345 11.1 13.9  4.09 11.43  6.88 999 1024.5   5.9  11.7 999.0 99.0 99.00
2007 01 11 10 00 334 13.5 18.3  4.43 12.12  7.38 999 1023.9   6.8  11.6 999.0 99.0 99.00
2007 01 11 11 00 345 12.5 15.6  4.35 11.43  7.23 999 1024.2   6.6  11.6 999.0 99.0 99.00
2007 01 11 13 00 350 12.6 15.3  4.46 12.12  7.26 999 1024.0   6.6  11.6 999.0 99.0 99.00
2007 01 11 14 00 342 11.9 15.4  4.19 12.12  7.03 999 1024.1   7.4  11.6 999.0 99.0 99.00
2007 01 11 15 00 348 14.7 17.4  4.05 11.43  6.92 999 1024.4   6.9  11.6 999.0 99.0 99.00
2007 01 11 16 00 349  9.4 12.2  4.13 12.12  7.17 999 1025.0   6.9  11.6 999.0 99.0 99.00
2007 01 11 17 00 333 10.3 14.9  3.95 12.90  6.92 999 1025.6   6.7  11.6 999.0 99.0 99.00
2007 01 11 18 00   4 12.8 15.5  3.87 12.12  6.85 999 1026.3   7.4  11.6 999.0 99.0 99.00
2007 01 11 19 00   0 10.8 13.2  3.91  8.33  6.81 999 1027.0   6.8  11.7 999.0 99.0 99.00
2007 01 11 20 00 342 10.5 12.6  3.99 12.12  6.83 999 1026.8   7.8  11.7 999.0 99.0 99.00
2007 01 11 21 00 348 11.6 15.2  3.79 10.00  6.77 999 1026.9   6.8  11.7 999.0 99.0 99.00
2007 01 11 22 00  11  9.9 13.0  3.74 12.12  6.78 999 1026.7   7.5  11.7 999.0 99.0 99.00
2007 01 11 23 00  23  8.9 12.5  3.69 11.43  6.77 999 1027.1   6.9  11.7 999.0 99.0 99.00
2007 01 12 00 00  20  9.9 12.9  3.93 10.81  6.78 999 1027.6   7.6  11.7 999.0 99.0 99.00
2007 01 12 01 00  24 10.1 12.3  3.86 10.81  7.15 999 1028.1   7.5  11.6 999.0 99.0 99.00
2007 01 12 02 00  29 10.1 12.6  3.60 10.81  6.67 999 1028.7   7.7  11.6 999.0 99.0 99.00
2007 01 12 03 00  20  8.4 10.7  3.57 10.81  6.83 999 1029.4   7.6  11.6 999.0 99.0 99.00
2007 01 12 04 00  14  7.6  9.9  3.86 10.81  7.40 999 1030.2   7.8  11.6 999.0 99.0 99.00
2007 01 12 05 00  18  7.2  9.2  3.54 10.81  7.04 999 1030.2   7.9  11.6 999.0 99.0 99.00
2007 01 12 06 00  45  6.9  8.6  3.57 11.43  7.18 999 1030.7   7.7  11.6 999.0 99.0 99.00
2007 01 12 07 00  31  7.3  8.9  3.52 10.81  7.25 999 1031.3   7.7  11.6 999.0 99.0 99.00
2007 01 12 08 00  33  7.8  9.9  3.36 11.43  7.03 999 1031.7   7.9  11.6 999.0 99.0 99.00
2007 01 12 09 00  44  6.6  8.7  2.92 10.81  6.67 999 1031.4   7.8  11.6 999.0 99.0 99.00
2007 01 12 10 00  36  6.8  9.0  3.01 11.43  6.88 999 1031.4   7.8  11.6 999.0 99.0 99.00
2007 01 12 11 00  31  5.9  7.7  2.63 10.81  6.45 999 1031.9   7.7  11.6 999.0 99.0 99.00
2007 01 12 12 00  46  6.6  8.3  2.70 10.81  6.74 999 1032.2   7.6  11.6 999.0 99.0 99.00
2007 01 12 13 00  44  5.8  7.6  2.70 10.81  6.60 999 1032.1   7.6  11.6 999.0 99.0 99.00
2007 01 12 14 00  37  6.2  8.2  2.49 10.81  6.53 999 1032.2   7.6  11.6 999.0 99.0 99.00
2007 01 12 15 00  55  6.3  8.4  2.66 10.81  6.84 999 1032.5   7.7  11.6 999.0 99.0 99.00
2007 01 12 16 00  41  5.6  8.0  2.62 10.00  6.80 999 1032.9   7.6  11.6 999.0 99.0 99.00
2007 01 12 17 00  29  4.0  6.0  2.63 19.05  7.07 999 1033.4   7.7  11.6 999.0 99.0 99.00
2007 01 12 18 00  25  4.7  6.8  2.59 10.00  6.82 999 1034.1   7.9  11.6 999.0 99.0 99.00
2007 01 12 19 00  15  5.5  7.2  3.00 19.05  7.79 999 1034.5   7.9  11.6 999.0 99.0 99.00
2007 01 12 20 00  26  4.1  6.0  2.76 10.00  7.16 999 1034.4   7.7  11.7 999.0 99.0 99.00
2007 01 12 21 00  24  4.6  6.4  2.47  9.09  7.00 999 1033.8   7.6  11.7 999.0 99.0 99.00
2007 01 12 22 00  23  4.4  5.7  2.67 19.05  7.52 999 1033.2   7.5  11.7 999.0 99.0 99.00
2007 01 12 23 00  21  3.8  6.6  2.47 19.05  7.31 999 1032.9   7.6  11.6 999.0 99.0 99.00
2007 01 13 00 00  19  3.5  6.0  2.40 19.05  7.10 999 1032.9   7.6  11.6 999.0 99.0 99.00
2007 01 13 01 00  14  3.7  5.8  2.70 19.05  7.94 999 1033.2   7.6  11.6 999.0 99.0 99.00
2007 01 13 02 00  18  4.5  6.2  2.79 19.05  8.34 999 1033.5   7.5  11.6 999.0 99.0 99.00
2007 01 13 03 00   9  3.8  5.3  2.72 19.05  8.40 999 1033.6   7.5  11.6 999.0 99.0 99.00
2007 01 13 04 00  22  3.7  5.5  3.14 19.05  9.29 999 1033.9   7.6  11.6 999.0 99.0 99.00
2007 01 13 05 00  31  3.2  4.6  2.72 19.05  8.52 999 1033.6   7.5  11.6 999.0 99.0 99.00
2007 01 13 06 00 337  2.2  4.0  2.98 19.05  9.40 999 1033.7   7.4  11.6 999.0 99.0 99.00
2007 01 13 07 00  13  3.6  5.7  3.38 17.39 10.43 999 1033.8   7.5  11.6 999.0 99.0 99.00
2007 01 13 08 00   2  2.8  4.2  2.60 17.39  8.70 999 1034.0   7.6  11.6 999.0 99.0 99.00
2007 01 13 09 00   0  1.7  2.8  3.33 17.39 10.32 999 1033.5   7.5  11.6 999.0 99.0 99.00
2007 01 13 10 00   1  2.5  4.5  3.18 17.39 10.36 999 1033.4   7.4  11.6 999.0 99.0 99.00
2007 01 13 11 00 345  2.4  3.5  2.51 17.39  9.53 999 1033.5   7.5  11.6 999.0 99.0 99.00
2007 01 13 12 00 327  3.1  5.3  2.54 17.39  9.58 999 1033.5   7.5  11.6 999.0 99.0 99.00
2007 01 13 13 00 352  3.7  6.0  2.40 17.39  9.49 999 1033.2   7.7  11.6 999.0 99.0 99.00
2007 01 13 14 00 332  3.7  6.8  2.49 17.39  9.93 999 1033.1   7.6  11.6 999.0 99.0 99.00
2007 01 13 15 00 349  2.2  3.4  2.50 17.39 10.15 999 1033.1   7.7  11.6 999.0 99.0 99.00
2007 01 13 16 00  15  1.6  2.6  2.00 17.39  8.60 999 1032.9   7.8  11.6 999.0 99.0 99.00
2007 01 13 17 00 347  1.3  2.0  2.21 17.39  9.30 999 1032.9   7.9  11.6 999.0 99.0 99.00
2007 01 13 19 00   3  2.2  3.0  2.21 16.00  9.40 999 1033.4   8.3  11.6 999.0 99.0 99.00
2007 01 13 20 00 292  0.6  1.7  2.37 17.39  9.57 999 1033.4   8.4  11.6 999.0 99.0 99.00
2007 01 13 21 00 222  1.2  3.2  1.89 17.39  8.75 999 1032.8   8.4  11.6 999.0 99.0 99.00
2007 01 13 22 00 286  2.1  4.2  1.72 17.39  8.77 999 1032.3   8.3  11.6 999.0 99.0 99.00
2007 01 13 23 00 240  2.9  3.7  2.07 14.81 10.21 999 1031.7   8.4  11.6 999.0 99.0 99.00
2007 01 14 00 00 262  2.3  3.4  2.11 14.81 10.19 999 1031.6   8.5  11.6 999.0 99.0 99.00
2007 01 14 01 00 287  2.2  3.7  2.50 16.00 11.07 999 1031.6   8.7  11.6 999.0 99.0 99.00
2007 01 14 02 00 310  2.5  3.8  2.15 16.00 10.73 999 1031.8   8.8  11.6 999.0 99.0 99.00
2007 01 14 03 00 310  2.1  3.5  2.22 16.00 11.35 999 1031.7   9.0  11.5 999.0 99.0 99.00
2007 01 14 04 00 284  2.1  3.5  2.52 16.00 11.71 999 1032.0   9.0  11.5 999.0 99.0 99.00
2007 01 14 05 00 328  0.5  1.3  2.20 16.00 11.00 999 1031.9   9.0  11.5 999.0 99.0 99.00
2007 01 14 06 00 274  1.0  2.4  2.27 16.00 11.54 999 1031.9   9.0  11.5 999.0 99.0 99.00
2007 01 14 07 00 243  0.9  1.7  2.20 16.00 11.39 999 1032.1   9.0  11.5 999.0 99.0 99.00
2007 01 14 08 00 228  1.2  2.2  2.11 16.00 11.17 999 1032.3   9.1  11.5 999.0 99.0 99.00
2007 01 14 09 00 176  1.4  2.2  2.03 16.00 11.29 999 1032.1   9.2  11.5 999.0 99.0 99.00
2007 01 14 10 00 133  1.3  2.3  2.27 17.39 11.75 999 1032.1   9.2  11.5 999.0 99.0 99.00
2007 01 14 11 00 154  0.7  1.9  1.93 16.00 10.96 999 1032.3   9.2  11.5 999.0 99.0 99.00
2007 01 14 12 00 146  2.1  3.3  1.86 16.00 10.49 999 1032.1   9.3  11.5 999.0 99.0 99.00
2007 01 14 13 00 169  2.3  3.2  1.68 16.00 10.02 999 1032.6   9.4  11.6 999.0 99.0 99.00
2007 01 14 14 00 180  1.5  2.5  2.04 16.00 11.05 999 1033.0   9.6  11.6 999.0 99.0 99.00
2007 01 14 15 00 158  1.5  3.0  1.70 13.79 10.17 999 1033.0   9.6  11.6 999.0 99.0 99.00
2007 01 14 16 00 199  1.1  2.4  2.15 16.00 11.57 999 1033.2   9.6  11.5 999.0 99.0 99.00
2007 01 14 17 00 143  1.9  3.1  2.06 14.81 11.45 999 1033.0   9.6  11.5 999.0 99.0 99.00
2007 01 14 18 00 153  3.1  4.1  1.63 13.79 10.19 999 1033.2   9.7  11.5 999.0 99.0 99.00
2007 01 14 19 00 154  3.4  4.5  1.83 14.81 10.62 999 1033.3   9.7  11.5 999.0 99.0 99.00
2007 01 14 20 00 158  3.2  4.6  1.67 14.81 10.21 999 1033.1   9.7  11.5 999.0 99.0 99.00
2007 01 14 21 00 162  3.6  5.2  1.92 14.81 10.79 999 1032.3   9.7  11.5 999.0 99.0 99.00
2007 01 14 22 00 181  3.0  4.7  1.67 14.81 10.27 999 1032.1   9.6  11.5 999.0 99.0 99.00
2007 01 14 23 00 209  3.3  4.6  1.73 13.79 10.31 999 1032.6   9.6  11.5 999.0 99.0 99.00
2007 01 15 00 00 172  2.2  3.2  1.54 13.79 10.13 999 1032.6   9.6  11.5 999.0 99.0 99.00
2007 01 15 01 00 173  4.0  4.7  1.63 13.79 10.57 999 1031.9   9.9  11.5 999.0 99.0 99.00
2007 01 15 02 00 179  3.3  4.4  1.45 13.79 10.13 999 1031.8   9.6  11.5 999.0 99.0 99.00
2007 01 15 03 00 178  3.7  4.8  1.44 16.00  9.90 999 1031.9   9.7  11.5 999.0 99.0 99.00
2007 01 15 04 00 193  3.2  4.4  1.58 14.81 10.13 999 1032.1   9.9  11.5 999.0 99.0 99.00
2007 01 15 05 00 195  3.7  4.6  1.33 16.00  9.46 999 1032.3  10.0  11.5 999.0 99.0 99.00
2007 01 15 06 00 180  3.3  4.2  1.38 16.00  8.97 999 1032.1  10.0  11.5 999.0 99.0 99.00
2007 01 15 07 00 172  3.1  4.2  1.54 14.81  9.26 999 1031.8  10.2  11.5 999.0 99.0 99.00
2007 01 15 08 00 162  4.4  5.3  1.52 14.81  8.96 999 1031.8  10.1  11.5 999.0 99.0 99.00
2007 01 15 09 00 196  4.9  6.2  1.51 14.81  9.06 999 1031.5  10.1  11.5 999.0 99.0 99.00
2007 01 15 10 00 196  3.9  5.8  1.48 13.79  8.44 999 1031.5  10.2  11.5 999.0 99.0 99.00
2007 01 15 12 00 194  7.1  8.4  1.46 14.81  7.25 999 1030.9  10.4  11.5 999.0 99.0 99.00
2007 01 15 13 00 196  6.6  7.7  1.71 14.81  7.35 999 1030.5  10.4  11.5 999.0 99.0 99.00
2007 01 15 14 00 210  7.1  8.1  1.58 14.81  6.39 999 1030.5  10.7  11.5 999.0 99.0 99.00
2007 01 15 15 00 210  8.5  9.8  1.69 13.79  5.92 999 1030.2  10.8  11.5 999.0 99.0 99.00
2007 01 15 16 00 205  8.5  9.9  1.87 12.90  5.90 999 1029.8  10.8  11.5 999.0 99.0 99.00
2007 01 15 17 00 202  8.5  9.9  1.86 12.90  5.70 999 1029.8  11.0  11.5 999.0 99.0 99.00
2007 01 15 18 00 211  8.3 10.0  1.83 13.79  5.29 999 1030.0  11.3  11.5 999.0 99.0 99.00
2007 01 15 19 00 210  8.4  9.8  1.71 12.90  4.89 999 1030.5  11.5  11.5 999.0 99.0 99.00
2007 01 15 20 00 205  8.1  9.8  1.77 13.79  5.09 999 1030.4  11.7  11.5 999.0 99.0 99.00
2007 01 15 21 00 204  8.5  9.7  1.90 14.81  5.28 999 1029.6  11.6  11.5 999.0 99.0 99.00
2007 01 15 22 00 202  8.5  9.8  1.91 14.81  5.32 999 1028.6  11.8  11.5 999.0 99.0 99.00
2007 01 15 23 00 205  9.3 10.8  1.96 13.79  5.61 999 1028.1  12.0  11.5 999.0 99.0 99.00
2007 01 16 00 00 212  9.8 11.5  2.03 13.79  5.11 999 1028.0  11.3  11.5 999.0 99.0 99.00
2007 01 16 01 00 209  8.9 10.5  2.14 14.81  5.48 999 1027.8  11.3  11.5 999.0 99.0 99.00
2007 01 16 02 00 219  8.3 10.0  2.10 13.79  5.55 999 1027.9  11.5  11.5 999.0 99.0 99.00
2007 01 16 03 00 269  7.3 10.0  2.24 13.79  5.63 999 1027.8  11.2  11.5 999.0 99.0 99.00
2007 01 16 04 00 288  6.9  8.0  2.27  7.69  5.88 999 1028.4  10.9  11.5 999.0 99.0 99.00
2007 01 16 05 00 285  8.1  9.6  2.20  7.14  5.59 999 1028.5  10.7  11.4 999.0 99.0 99.00
2007 01 16 06 00 281  7.8  9.8  2.16  8.33  5.74 999 1028.8  10.4  11.5 999.0 99.0 99.00
2007 01 16 07 00 287  8.9 10.7  2.32 12.12  5.92 999 1029.0  10.4  11.4 999.0 99.0 99.00
2007 01 16 08 00 282  7.6  9.6  2.47 13.79  6.11 999 1029.2  10.3  11.4 999.0 99.0 99.00
2007 01 16 09 00 280  8.4 10.5  2.13 12.90  5.64 999 1029.1  10.4  11.5 999.0 99.0 99.00
2007 01 16 10 00 275  8.3 10.2  2.09 12.90  5.42 999 1028.8  10.5  11.4 999.0 99.0 99.00
2007 01 16 11 00 292 12.2 14.4  2.28  9.09  5.37 999 1029.1  10.2  11.4 999.0 99.0 99.00
2007 01 16 12 00 296 10.4 12.4  2.21  9.09  5.37 999 1029.2  10.0  11.4 999.0 99.0 99.00
2007 01 16 13 00 300 10.3 12.4  2.14  5.00  5.05 999 1029.2  10.3  11.4 999.0 99.0 99.00
2007 01 16 14 00 295 10.7 12.6  2.35  6.25  5.21 999 1029.3  10.0  11.4 999.0 99.0 99.00
2007 01 16 15 00 304 11.2 13.4  2.20  5.88  4.99 999 1029.6  10.0  11.4 999.0 99.0 99.00
2007 01 16 16 00 307 11.4 13.5  2.58 16.00  5.39 999 1030.0   9.9  11.4 999.0 99.0 99.00
2007 01 16 17 00 312 11.7 14.1  2.36  6.25  5.20 999 1030.6   9.8  11.4 999.0 99.0 99.00
2007 01 16 18 00 323 11.7 13.8  2.83 16.00  5.81 999 1031.2   9.9  11.4 999.0 99.0 99.00
2007 01 16 19 00 332 11.3 13.8  2.71  7.14  5.70 999 1031.8  10.0  11.4 999.0 99.0 99.00
2007 01 16 20 00 327 10.4 12.4  2.96 16.00  5.89 999 1032.0   9.9  11.4 999.0 99.0 99.00
2007 01 16 21 00 327 10.9 13.7  2.66  7.14  5.61 999 1032.3   9.8  11.4 999.0 99.0 99.00
2007 01 16 22 00 332 10.6 12.7  2.76 14.81  5.87 999 1032.1   9.4  11.4 999.0 99.0 99.00
2007 01 16 23 00 332 10.6 13.0  3.00 14.81  6.15 999 1032.3   9.4  11.4 999.0 99.0 99.00
2007 01 17 00 00 339  9.6 11.7  3.00  8.33  6.09 999 1032.8   9.6  11.4 999.0 99.0 99.00
2007 01 17 01 00 347  9.7 11.8  3.46 14.81  6.81 999 1033.0   9.8  11.4 999.0 99.0 99.00
2007 01 17 02 00 346  9.9 11.6  3.67 14.81  7.07 999 1033.3   9.8  11.4 999.0 99.0 99.00
2007 01 17 03 00 354  9.0 10.6  3.03  8.33  6.46 999 1033.7   9.8  11.4 999.0 99.0 99.00
2007 01 17 04 00 349  8.3 10.4  3.05 14.81  6.60 999 1034.2   9.6  11.3 999.0 99.0 99.00
2007 01 17 05 00 343  7.2  8.8  3.04 14.81  6.92 999 1034.5   9.4  11.3 999.0 99.0 99.00
2007 01 17 06 00 351  6.2  8.0  3.53 13.79  7.56 999 1034.8   9.2  11.3 999.0 99.0 99.00
2007 01 17 07 00  11  7.2  9.1  2.95 14.81  7.06 999 1034.5   9.0  11.4 999.0 99.0 99.00
2007 01 17 08 00 349  4.4  5.7  2.88 14.81  7.27 999 1034.5   8.7  11.4 999.0 99.0 99.00
2007 01 17 09 00 356  4.6  6.7  3.27 12.90  7.98 999 1034.5   8.7  11.4 999.0 99.0 99.00
2007 01 17 10 00 351  4.6  6.5  2.95 12.90  7.82 999 1034.5   8.6  11.4 999.0 99.0 99.00
2007 01 17 11 00 342  2.9  4.8  2.96 13.79  8.00 999 1034.7   8.6  11.4 999.0 99.0 99.00
2007 01 17 12 00 325  3.6  4.9  3.13 13.79  8.45 999 1035.3   8.8  11.4 999.0 99.0 99.00
2007 01 17 13 00 349  3.0  4.8  3.00 13.79  8.27 999 1035.1   8.6  11.4 999.0 99.0 99.00
2007 01 17 14 00 356  3.0  5.0  3.18 13.79  8.47 999 1034.4   8.7  11.4 999.0 99.0 99.00
2007 01 17 15 00 356  2.4  3.4  2.74 12.90  8.10 999 1034.0   8.5  11.4 999.0 99.0 99.00
2007 01 17 16 00  54  0.5  1.7  3.02 12.12  8.47 999 1034.0   8.5  11.4 999.0 99.0 99.00
2007 01 17 17 00 250  1.3  2.1  2.72 13.79  7.97 999 1034.5   8.6  11.4 999.0 99.0 99.00
2007 01 17 18 00 259  1.4  2.6  2.63 12.90  8.21 999 1034.6   8.8  11.4 999.0 99.0 99.00
2007 01 17 19 00 268  1.4  4.5  2.64 11.43  7.66 999 1034.7   9.3  11.4 999.0 99.0 99.00
2007 01 17 20 00 242  3.1  5.1  2.26 12.90  7.48 999 1034.6   9.2  11.4 999.0 99.0 99.00
2007 01 17 21 00 236  4.2  5.6  2.51 12.90  7.82 999 1033.9   9.1  11.4 999.0 99.0 99.00
2007 01 17 22 00 238  4.8  6.8  2.39 12.12  7.84 999 1033.2   9.4  11.5 999.0 99.0 99.00
2007 01 17 23 00 242  6.1  7.2  2.34 12.12  7.71 999 1033.0   9.5  11.5 999.0 99.0 99.00
2007 01 18 00 00 247  6.4  8.1  2.23 12.90  7.12 999 1033.1   9.4  11.5 999.0 99.0 99.00
2007 01 18 01 00 260  6.6  8.3  2.02 12.90  6.71 999 1033.6   9.5  11.4 999.0 99.0 99.00
2007 01 18 02 00 249  6.4  7.7  2.12 12.90  6.54 999 1033.2   9.8  11.4 999.0 99.0 99.00
2007 01 18 03 00 249  6.0  7.1  1.81 12.90  5.83 999 1033.0  10.1  11.4 999.0 99.0 99.00
2007 01 18 04 00 253  5.9  7.6  2.01 12.90  6.68 999 1032.4  10.2  11.4 999.0 99.0 99.00
2007 01 18 05 00 260  5.4  7.2  1.95 12.12  6.29 999 1032.5  10.3  11.4 999.0 99.0 99.00
2007 01 18 06 00 254  7.3  8.9  2.02 11.43  6.50 999 1032.3  10.2  11.4 999.0 99.0 99.00
2007 01 18 07 00 268  6.5  8.5  1.91 12.12  6.08 999 1032.6  10.3  11.4 999.0 99.0 99.00
2007 01 18 08 00 248  5.7  7.8  1.98 11.43  5.92 999 1032.1  10.2  11.4 999.0 99.0 99.00
2007 01 18 09 00 245  6.7  9.3  2.04 10.00  5.96 999 1031.9  10.2  11.4 999.0 99.0 99.00
2007 01 18 10 00 236  6.9  8.8  2.12 12.12  6.24 999 1031.2  10.1  11.4 999.0 99.0 99.00
2007 01 18 11 00 257  6.5  9.3  2.14  8.33  5.82 999 1031.7  10.2  11.4 999.0 99.0 99.00
2007 01 18 12 00 252  7.0  9.0  2.21  8.33  5.99 999 1031.5  10.5  11.4 999.0 99.0 99.00
2007 01 18 13 00 245  6.4  8.3  2.19  7.69  6.02 999 1030.9  10.7  11.4 999.0 99.0 99.00
2007 01 18 14 00 242  6.4  7.8  2.24  9.09  6.05 999 1030.4  10.6  11.4 999.0 99.0 99.00
2007 01 18 15 00 237  5.6  6.9  2.05  8.33  5.94 999 1029.9  10.7  11.4 999.0 99.0 99.00
2007 01 18 16 00 231  7.1  8.5  1.96 10.00  5.88 999 1029.9  10.9  11.4 999.0 99.0 99.00
2007 01 18 17 00 236  8.0  9.3  2.06 10.81  5.92 999 1030.1  11.1  11.4 999.0 99.0 99.00
2007 01 18 18 00 237  7.0  9.9  2.14 11.43  5.95 999 1030.1  11.0  11.4 999.0 99.0 99.00
2007 01 18 19 00 226  8.0  9.7  2.26 10.81  6.26 999 1030.4  11.0  11.4 999.0 99.0 99.00
2007 01 18 20 00 243  8.9 11.1  2.35 10.81  6.18 999 1030.7  11.2  11.4 999.0 99.0 99.00
2007 01 18 21 00 228  8.3  9.8  2.24 10.81  5.97 999 1029.9  11.2  11.4 999.0 99.0 99.00
2007 01 18 22 00 222  7.6  9.2  2.32 10.81  6.14 999 1029.1  11.4  11.4 999.0 99.0 99.00
2007 01 18 23 00 219  7.1  8.7  2.31 17.39  6.26 999 1028.4  11.7  11.4 999.0 99.0 99.00
2007 01 19 00 00 219  7.8  9.4  2.62 10.00  6.77 999 1028.1  11.8  11.4 999.0 99.0 99.00
2007 01 19 01 00 221  8.1 10.2  2.15 10.00  5.65 999 1027.7  11.9  11.4 999.0 99.0 99.00
2007 01 19 02 00 216  7.9  9.4  2.51 10.00  6.14 999 1027.5  12.0  11.4 999.0 99.0 99.00
2007 01 19 03 00 212  7.8  9.2  2.48 10.00  6.12 999 1027.3  12.0  11.4 999.0 99.0 99.00
2007 01 19 04 00 210  8.5  9.9  2.54 17.39  6.48 999 1027.1  12.1  11.4 999.0 99.0 99.00
2007 01 19 05 00 209  9.0 10.5  2.36 17.39  6.23 999 1026.6  12.1  11.4 999.0 99.0 99.00
2007 01 19 06 00 217  9.2 10.8  2.37 17.39  5.90 999 1026.1  12.1  11.4 999.0 99.0 99.00
2007 01 19 07 00 219  9.0 10.9  2.41  9.09  5.88 999 1025.6  11.7  11.4 999.0 99.0 99.00
2007 01 19 08 00 237  9.1 10.6  2.53  8.33  5.91 999 1025.8  11.8  11.4 999.0 99.0 99.00
2007 01 19 09 00 281  8.5 10.4  2.92 16.00  6.43 999 1025.7  11.7  11.4 999.0 99.0 99.00
2007 01 19 10 00 294  8.0  9.7  2.62 16.00  6.33 999 1025.8  11.4  11.4 999.0 99.0 99.00
2007 01 19 11 00 302  8.4 10.0  2.70 16.00  6.30 999 1026.3  11.1  11.4 999.0 99.0 99.00
2007 01 19 12 00 311  6.8  7.9  2.73 10.00  6.70 999 1026.8  11.1  11.4 999.0 99.0 99.00
2007 01 19 13 00 323  5.3  6.7  2.92 16.00  7.43 999 1026.5  10.9  11.3 999.0 99.0 99.00
