YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 12 06 09 00 181  9.1 11.1  2.18 13.79  5.82 999 1019.1 999.0  14.1 999.0 99.0 99.00
2006 12 06 10 00 188  9.1 11.9  2.39 13.79  5.74 999 1019.1 999.0  14.1 999.0 99.0 99.00
2006 12 06 11 00 204  9.3 11.1  2.46 12.90  5.84 999 1019.7 999.0  14.1 999.0 99.0 99.00
2006 12 06 12 00 191  7.9  9.8  2.51 10.00  5.72 999 1019.6 999.0  14.1 999.0 99.0 99.00
2006 12 06 13 00 175  8.5 10.1  2.45 12.12  6.04 999 1018.7 999.0  14.1 999.0 99.0 99.00
2006 12 06 14 00 171  9.5 11.2  2.50 12.90  5.91 999 1018.4 999.0  14.1 999.0 99.0 99.00
2006 12 06 15 00 169  9.8 11.8  2.28 10.00  5.51 999 1018.4 999.0  14.1 999.0 99.0 99.00
2006 12 06 16 00 182  9.0 10.7  2.50  9.09  5.92 999 1019.2 999.0  14.1 999.0 99.0 99.00
2006 12 06 17 00 187  8.7 10.2  2.46 10.81  5.77 999 1019.5 999.0  14.1 999.0 99.0 99.00
2006 12 06 18 00 184  9.0 10.5  2.47 10.81  6.03 999 1019.7 999.0  14.1 999.0 99.0 99.00
2006 12 06 19 00 179  9.5 10.9  2.51 10.00  6.13 999 1019.8 999.0  14.1 999.0 99.0 99.00
2006 12 06 20 00 179  9.3 11.1  2.45 10.00  6.03 999 1019.5 999.0  14.1 999.0 99.0 99.00
2006 12 06 21 00 179  8.9 10.4  2.60 10.00  5.99 999 1018.4 999.0  14.2 999.0 99.0 99.00
2006 12 06 22 00 181  9.3 11.1  2.79 10.81  6.32 999 1017.9 999.0  14.1 999.0 99.0 99.00
2006 12 06 23 00 169  8.5 10.3  2.95  9.09  6.55 999 1017.1 999.0  14.1 999.0 99.0 99.00
2006 12 07 00 00 189  9.3 11.0  2.74 11.43  6.46 999 1018.2 999.0  14.1 999.0 99.0 99.00
2006 12 07 01 00 180  8.2 10.0  2.79 12.12  6.45 999 1017.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 02 00 167  8.9 10.6  3.10 10.81  6.85 999 1016.4 999.0  14.1 999.0 99.0 99.00
2006 12 07 03 00 174  9.2 10.9  3.23 10.81  6.94 999 1016.9 999.0  14.1 999.0 99.0 99.00
2006 12 07 04 00 171 10.3 12.2  2.91 12.12  6.46 999 1016.2 999.0  14.1 999.0 99.0 99.00
2006 12 07 05 00 171 10.6 12.7  2.88 12.12  6.29 999 1015.4 999.0  14.1 999.0 99.0 99.00
2006 12 07 06 00 175 11.1 13.0  3.43 12.12  6.79 999 1015.0 999.0  14.1 999.0 99.0 99.00
2006 12 07 07 00 171 10.7 13.0  3.13 12.12  6.08 999 1014.4 999.0  14.1 999.0 99.0 99.00
2006 12 07 08 00 171 11.7 14.9  3.16 11.43  6.30 999 1013.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 09 00 183 11.2 13.6  3.11 11.43  6.17 999 1013.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 10 00 172 12.4 14.8  3.13 10.81  6.06 999 1012.1 999.0  14.1 999.0 99.0 99.00
2006 12 07 11 00 175 12.6 16.5  3.19 19.05  6.13 999 1011.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 12 00 178 13.1 15.8  3.99 19.05  6.84 999 1011.0 999.0  14.1 999.0 99.0 99.00
2006 12 07 13 00 173 12.7 15.4  4.17 19.05  7.52 999 1009.9 999.0  14.1 999.0 99.0 99.00
2006 12 07 14 00 177 12.7 15.6  3.26 17.39  6.40 999 1009.3 999.0  14.1 999.0 99.0 99.00
2006 12 07 15 00 178 12.7 16.5  4.98 19.05  8.60 999 1009.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 16 00 179 13.1 16.7  4.21 19.05  7.39 999 1009.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 17 00 180 11.8 15.3  4.07 17.39  7.35 999 1009.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 18 00 178 11.7 14.6  4.84 17.39  8.15 999 1009.7 999.0  14.1 999.0 99.0 99.00
2006 12 07 19 00 178  9.6 16.0  5.40 17.39  8.56 999 1009.7 999.0  14.1 999.0 99.0 99.00
2006 12 07 20 00 172 12.4 14.7  5.20 16.00  7.97 999 1008.5 999.0  14.1 999.0 99.0 99.00
2006 12 07 21 00 176 12.8 16.0  5.37 17.39  8.09 999 1007.7 999.0  14.0 999.0 99.0 99.00
2006 12 07 22 00 173 12.3 15.1  5.35 17.39  8.09 999 1006.6 999.0  14.1 999.0 99.0 99.00
2006 12 07 23 00 175 12.1 14.4  4.70 10.00  7.59 999 1005.9 999.0  14.1 999.0 99.0 99.00
2006 12 08 00 00 168 12.6 15.0  4.86 13.79  7.54 999 1005.4 999.0  14.0 999.0 99.0 99.00
2006 12 08 01 00 171 12.6 15.7  4.85 17.39  7.65 999 1005.0 999.0  14.0 999.0 99.0 99.00
2006 12 08 02 00 169 11.8 14.1  5.03 14.81  7.89 999 1004.9 999.0  14.0 999.0 99.0 99.00
2006 12 08 03 00 172 12.5 17.1  5.29 16.00  8.32 999 1004.8 999.0  14.0 999.0 99.0 99.00
2006 12 08 04 00 167 12.5 14.9  4.99 19.05  7.90 999 1004.7 999.0  14.0 999.0 99.0 99.00
2006 12 08 05 00 174 11.6 14.7  5.48 13.79  8.70 999 1004.4 999.0  14.0 999.0 99.0 99.00
2006 12 08 06 00 162 12.8 15.6  4.37 17.39  7.46 999 1003.8 999.0  14.0 999.0 99.0 99.00
2006 12 08 07 00 165 11.5 14.8  5.36 16.00  8.69 999 1003.5 999.0  14.0 999.0 99.0 99.00
2006 12 08 08 00 162 11.4 13.9  5.63 17.39  8.79 999 1002.8 999.0  14.0 999.0 99.0 99.00
2006 12 08 09 00 160 12.3 15.6  5.04 14.81  8.13 999 1001.8 999.0  14.1 999.0 99.0 99.00
2006 12 08 10 00 162 12.4 15.8  5.09 14.81  8.17 999 1000.8 999.0  14.1 999.0 99.0 99.00
2006 12 08 11 00 159 11.9 14.9  5.49 17.39  8.43 999  999.8 999.0  14.1 999.0 99.0 99.00
2006 12 08 12 00 160 12.4 15.5  5.44 12.90  8.28 999  999.2 999.0  14.1 999.0 99.0 99.00
2006 12 08 13 00 156 12.5 15.9  5.56 17.39  8.55 999  998.4 999.0  14.1 999.0 99.0 99.00
2006 12 08 14 00 159 12.0 15.0  5.10 16.00  8.07 999  997.8 999.0  14.0 999.0 99.0 99.00
2006 12 08 15 00 155 10.6 13.5  5.15 16.00  8.33 999  997.5 999.0  14.0 999.0 99.0 99.00
2006 12 08 16 00 166 12.0 14.8  5.19 16.00  8.31 999  997.3 999.0  14.0 999.0 99.0 99.00
2006 12 08 17 00 170 11.6 14.3  4.88 14.81  7.84 999  997.3 999.0  14.1 999.0 99.0 99.00
2006 12 08 18 00 166 10.1 12.9  5.10 16.00  8.17 999  997.3 999.0  14.0 999.0 99.0 99.00
2006 12 08 19 00 181  5.7  7.1  4.47 14.81  7.72 999  997.5 999.0  14.0 999.0 99.0 99.00
2006 12 08 20 00 182  4.1  5.5  4.79 16.00  8.58 999  997.2 999.0  14.0 999.0 99.0 99.00
2006 12 08 21 00 330 10.7 12.7  4.61 13.79  7.86 999  996.5 999.0  14.0 999.0 99.0 99.00
2006 12 08 22 00 320 12.0 15.5  4.29 13.79  7.60 999  996.6 999.0  14.0 999.0 99.0 99.00
2006 12 08 23 00 328 13.3 16.5  4.67 14.81  7.85 999  996.2 999.0  14.0 999.0 99.0 99.00
2006 12 09 00 00 325 12.6 15.7  4.14 13.79  7.13 999  996.1 999.0  14.0 999.0 99.0 99.00
2006 12 09 01 00 313 12.2 15.6  4.39 16.00  7.60 999  997.3 999.0  14.0 999.0 99.0 99.00
2006 12 09 02 00 310 11.5 14.7  4.52 14.81  8.02 999  998.2 999.0  14.0 999.0 99.0 99.00
2006 12 09 03 00 311 11.3 14.7  4.62 12.90  7.76 999  999.2 999.0  14.0 999.0 99.0 99.00
2006 12 09 04 00 295 11.4 14.4  4.47 16.00  7.86 999  999.9 999.0  14.0 999.0 99.0 99.00
2006 12 09 05 00 297 10.8 13.7  4.70 16.00  8.03 999  999.5 999.0  14.0 999.0 99.0 99.00
2006 12 09 06 00 285 10.7 13.0  4.60 14.81  8.49 999 1000.0 999.0  13.9 999.0 99.0 99.00
2006 12 09 07 00 280  9.2 11.9  4.27 13.79  7.59 999 1000.2 999.0  13.9 999.0 99.0 99.00
2006 12 09 08 00 282  7.1  8.8  3.94 14.81  7.58 999 1000.6 999.0  13.9 999.0 99.0 99.00
2006 12 09 09 00 261  6.4  7.9  3.97 14.81  7.96 999 1000.6 999.0  13.9 999.0 99.0 99.00
2006 12 09 10 00 247  4.2  5.5  4.01 14.81  8.08 999 1000.3 999.0  13.9 999.0 99.0 99.00
2006 12 09 11 00 228  5.4  7.0  3.82 14.81  8.15 999 1000.2 999.0  14.0 999.0 99.0 99.00
2006 12 09 12 00 197  4.7  6.4  3.82 13.79  8.32 999  999.9 999.0  14.0 999.0 99.0 99.00
2006 12 09 13 00 184  5.8  7.3  3.71 14.81  8.32 999  999.5 999.0  14.0 999.0 99.0 99.00
2006 12 09 14 00 159  5.5  7.2  3.65 12.90  8.33 999  999.1 999.0  14.0 999.0 99.0 99.00
2006 12 09 15 00 144  5.7  8.2  3.60 13.79  8.54 999  999.1 999.0  14.0 999.0 99.0 99.00
2006 12 09 16 00 143  5.8 11.5  3.62 14.81  8.88 999  999.5 999.0  14.0 999.0 99.0 99.00
2006 12 09 17 00 172  4.5  7.7  3.32 12.12  8.64 999  999.7 999.0  14.0 999.0 99.0 99.00
2006 12 09 18 00  43  0.9  2.0  3.38 12.90  8.79 999 1000.0 999.0  14.0 999.0 99.0 99.00
2006 12 09 19 00 307  8.7 10.6  3.38 10.81  8.57 999  999.8 999.0  13.9 999.0 99.0 99.00
2006 12 09 20 00 320  9.8 11.9  3.28 12.12  7.79 999  999.0 999.0  13.9 999.0 99.0 99.00
2006 12 09 21 00 309 10.6 13.1  3.51 13.79  7.43 999  998.5 999.0  13.9 999.0 99.0 99.00
2006 12 09 22 00 319 11.5 13.4  3.26 10.00  7.14 999  998.0 999.0  13.9 999.0 99.0 99.00
2006 12 09 23 00 327 12.3 14.3  3.28 11.43  7.09 999  998.4 999.0  14.0 999.0 99.0 99.00
2006 12 10 00 00 312 12.4 17.2  3.36 10.00  7.01 999  999.1 999.0  14.0 999.0 99.0 99.00
2006 12 10 01 00 311 13.2 16.9  3.74  8.33  6.73 999  999.6 999.0  13.9 999.0 99.0 99.00
2006 12 10 02 00 299 12.8 15.6  3.99  9.09  6.54 999 1000.3 999.0  13.9 999.0 99.0 99.00
2006 12 10 03 00 291 11.8 15.2  3.95  9.09  6.49 999 1000.4 999.0  13.9 999.0 99.0 99.00
2006 12 10 04 00 282 11.0 13.6  4.11 13.79  6.93 999 1000.6 999.0  13.9 999.0 99.0 99.00
2006 12 10 05 00 264  9.4 12.3  3.40  8.33  6.34 999 1000.5 999.0  13.9 999.0 99.0 99.00
2006 12 10 06 00 244  9.4 12.3  3.42 13.79  6.95 999 1000.1 999.0  13.9 999.0 99.0 99.00
2006 12 10 07 00 238 10.3 12.3  3.22 12.90  6.70 999 1000.3 999.0  13.9 999.0 99.0 99.00
2006 12 10 08 00 254  9.8 13.3  3.31 12.12  7.16 999 1000.5 999.0  13.9 999.0 99.0 99.00
2006 12 10 09 00 289 15.1 18.2  3.58 12.90  6.84 999 1001.4 999.0  13.9 999.0 99.0 99.00
2006 12 10 10 00 287 15.7 18.7  3.57 12.90  6.76 999 1001.9 999.0  13.9 999.0 99.0 99.00
2006 12 10 11 00 283 14.3 17.7  3.90 12.12  6.73 999 1002.8 999.0  13.9 999.0 99.0 99.00
2006 12 10 12 00 268 12.9 16.4  4.37 11.43  6.99 999 1003.7 999.0  13.9 999.0 99.0 99.00
2006 12 10 13 00 272 14.3 17.5  4.79 12.12  7.40 999 1004.5 999.0  13.9 999.0 99.0 99.00
2006 12 10 14 00 283 12.0 15.5  5.18 10.00  7.77 999 1005.2 999.0  13.9 999.0 99.0 99.00
2006 12 10 15 00 277 13.3 17.1  5.10 13.79  7.93 999 1006.6 999.0  13.9 999.0 99.0 99.00
2006 12 10 16 00 272 11.8 14.9  4.84 11.43  7.60 999 1007.5 999.0  13.9 999.0 99.0 99.00
2006 12 10 17 00 265  9.7 12.2  5.53 12.90  8.23 999 1008.3 999.0  13.9 999.0 99.0 99.00
2006 12 10 18 00 255  9.6 12.6  4.87 12.90  7.80 999 1009.1 999.0  13.9 999.0 99.0 99.00
2006 12 10 19 00 234 10.3 12.7  5.67 16.00  8.72 999 1009.7 999.0  13.9 999.0 99.0 99.00
2006 12 10 20 00 221 10.0 12.2  6.22 16.00  9.48 999 1009.6 999.0  13.9 999.0 99.0 99.00
2006 12 10 21 00 217 10.7 12.8  6.78 16.00 10.08 999 1009.2 999.0  13.9 999.0 99.0 99.00
2006 12 10 22 00 204 11.2 13.9  6.88 14.81 10.20 999 1008.0 999.0  13.9 999.0 99.0 99.00
2006 12 10 23 00 207 11.9 14.7  6.49 17.39 10.16 999 1008.0 999.0  13.9 999.0 99.0 99.00
2006 12 11 00 00 211 11.5 14.9  6.45 17.39  9.65 999 1007.8 999.0  13.9 999.0 99.0 99.00
2006 12 11 01 00 207 12.5 15.1  6.64 16.00  9.61 999 1007.7 999.0  13.9 999.0 99.0 99.00
2006 12 11 02 00 201 11.5 13.8  6.65 16.00  9.81 999 1007.5 999.0  13.9 999.0 99.0 99.00
2006 12 11 03 00 204 11.4 13.7  6.59 14.81  9.73 999 1007.7 999.0  13.9 999.0 99.0 99.00
2006 12 11 04 00 199 12.1 15.6  6.16 14.81  9.16 999 1007.3 999.0  13.9 999.0 99.0 99.00
2006 12 11 05 00 201 12.0 14.9  6.00 14.81  8.94 999 1007.0 999.0  13.9 999.0 99.0 99.00
2006 12 11 06 00 214 10.0 11.9  6.06 16.00  9.19 999 1006.7 999.0  13.9 999.0 99.0 99.00
2006 12 11 07 00 205  9.7 11.4  5.75 16.00  8.68 999 1006.0 999.0  13.9 999.0 99.0 99.00
2006 12 11 08 00 213 12.0 15.0  5.77 16.00  8.79 999 1005.6 999.0  13.9 999.0 99.0 99.00
2006 12 11 09 00 198 12.8 16.3  5.88 17.39  9.01 999 1004.1 999.0  13.8 999.0 99.0 99.00
2006 12 11 10 00 193 14.2 17.5  5.60 16.00  8.63 999 1002.1 999.0  13.8 999.0 99.0 99.00
2006 12 11 11 00 200 15.4 19.5  6.06 16.00  8.76 999 1000.6 999.0  13.8 999.0 99.0 99.00
2006 12 11 12 00 204 18.2 23.7  6.38 16.00  8.21 999  998.8 999.0  13.8 999.0 99.0 99.00
2006 12 11 13 00 210 20.5 25.6  6.47 16.00  7.93 999  996.5 999.0  13.8 999.0 99.0 99.00
2006 12 11 14 00 226 22.1 28.8  7.17 16.00  8.31 999  997.7 999.0  13.7 999.0 99.0 99.00
2006 12 11 15 00 252 19.8 26.0  7.79 14.81  8.74 999 1001.3 999.0  13.7 999.0 99.0 99.00
2006 12 11 16 00 256 18.0 20.8  7.15 10.81  8.27 999 1003.5 999.0  13.6 999.0 99.0 99.00
2006 12 11 17 00 255 15.1 18.8  7.50 12.12  8.79 999 1005.3 999.0  13.6 999.0 99.0 99.00
2006 12 11 18 00 250 15.2 20.9  6.87 14.81  8.66 999 1007.0 999.0  13.6 999.0 99.0 99.00
2006 12 11 19 00 245 15.0 18.5  6.97 13.79  8.52 999 1008.3 999.0  13.5 999.0 99.0 99.00
2006 12 11 20 00 241 13.5 18.1  6.06 12.90  8.02 999 1008.5 999.0  13.5 999.0 99.0 99.00
2006 12 11 21 00 229 11.6 14.6  6.48 12.12  8.60 999 1008.3 999.0  13.6 999.0 99.0 99.00
2006 12 11 22 00 239 16.1 19.6  6.60 12.12  8.61 999 1008.7 999.0  13.6 999.0 99.0 99.00
2006 12 11 23 00 249 15.2 19.5  6.29 13.79  8.49 999 1009.5 999.0  13.5 999.0 99.0 99.00
2006 12 12 00 00 252 15.4 19.8  6.18 12.90  8.56 999 1010.3 999.0  13.5 999.0 99.0 99.00
2006 12 12 01 00 252 14.7 19.5  6.23 10.81  8.46 999 1011.7 999.0  13.5 999.0 99.0 99.00
2006 12 12 02 00 256 13.8 17.2  7.01 12.12  8.75 999 1012.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 03 00 270 11.6 14.6  5.83 13.79  8.15 999 1013.7 999.0  13.5 999.0 99.0 99.00
2006 12 12 04 00 258 12.4 15.5  5.89 12.12  8.27 999 1014.8 999.0  13.5 999.0 99.0 99.00
2006 12 12 05 00 259 13.0 15.8  5.46 11.43  7.90 999 1016.2 999.0  13.5 999.0 99.0 99.00
2006 12 12 06 00 269 10.2 12.1  5.61 12.90  8.22 999 1017.0 999.0  13.5 999.0 99.0 99.00
2006 12 12 07 00 270  9.2 11.6  6.42 12.90  8.88 999 1017.6 999.0  13.5 999.0 99.0 99.00
2006 12 12 08 00 263  9.3 11.9  5.60 12.12  8.33 999 1018.2 999.0  13.5 999.0 99.0 99.00
2006 12 12 09 00 259  9.3 12.1  5.28 11.43  8.17 999 1019.0 999.0  13.5 999.0 99.0 99.00
2006 12 12 10 00 249  8.0 10.1  5.47 12.12  8.47 999 1018.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 11 00 237  8.1 10.3  5.22 12.12  8.53 999 1018.7 999.0  13.5 999.0 99.0 99.00
2006 12 12 12 00 227  7.5  9.2  5.24 12.12  8.81 999 1019.2 999.0  13.5 999.0 99.0 99.00
2006 12 12 13 00 211  7.1  9.5  4.86 11.43  8.72 999 1018.2 999.0  13.5 999.0 99.0 99.00
2006 12 12 14 00 197  7.8  9.7  5.04 12.90  9.00 999 1017.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 15 00 182  8.2 10.5  5.06 14.81  9.17 999 1017.2 999.0  13.5 999.0 99.0 99.00
2006 12 12 16 00 179  9.2 11.0  4.55 12.90  8.54 999 1016.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 17 00 174 11.5 13.9  4.82 14.81  8.58 999 1015.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 18 00 191 13.1 15.9  4.65 12.90  7.94 999 1015.6 999.0  13.5 999.0 99.0 99.00
2006 12 12 19 00 186 13.3 17.0  4.95 13.79  8.05 999 1014.7 999.0  13.5 999.0 99.0 99.00
2006 12 12 20 00 185 13.1 16.2  4.91 13.79  7.69 999 1013.1 999.0  13.5 999.0 99.0 99.00
2006 12 12 21 00 200 13.2 16.1  4.70 13.79  7.72 999 1011.9 999.0  13.5 999.0 99.0 99.00
2006 12 12 22 00 204 10.6 13.5  4.76 12.90  7.69 999 1010.5 999.0  13.5 999.0 99.0 99.00
2006 12 12 23 00 217 12.8 15.6  5.31 13.79  8.15 999 1009.8 999.0  13.4 999.0 99.0 99.00
2006 12 13 00 00 222 12.8 15.9  5.04 12.12  7.64 999 1009.7 999.0  13.4 999.0 99.0 99.00
2006 12 13 01 00 225 13.9 16.6  4.66 11.43  6.99 999 1009.5 999.0  13.4 999.0 99.0 99.00
2006 12 13 02 00 225 13.8 16.8  4.39 12.90  6.94 999 1009.3 999.0  13.4 999.0 99.0 99.00
2006 12 13 03 00 227 14.0 16.8  4.60 10.00  6.99 999 1009.1 999.0  13.3 999.0 99.0 99.00
2006 12 13 04 00 230 14.1 17.2  4.06 11.43  6.63 999 1009.4 999.0  13.3 999.0 99.0 99.00
2006 12 13 05 00 231 15.2 18.4  4.54  8.33  6.89 999 1009.7 999.0  13.3 999.0 99.0 99.00
2006 12 13 06 00 229 14.2 16.7  5.03  8.33  7.21 999 1009.5 999.0  13.3 999.0 99.0 99.00
2006 12 13 07 00 240 11.3 13.9  4.53 12.90  7.11 999 1010.9 999.0  13.3 999.0 99.0 99.00
2006 12 13 08 00 244 14.2 17.8  4.90 11.43  7.43 999 1012.1 999.0  13.3 999.0 99.0 99.00
2006 12 13 09 00 252 13.2 16.4  5.03 11.43  7.61 999 1012.7 999.0  13.3 999.0 99.0 99.00
2006 12 13 10 00 249 14.0 18.1  5.34 10.81  7.86 999 1013.5 999.0  13.3 999.0 99.0 99.00
2006 12 13 11 00 251 12.4 15.6  5.33 11.43  7.92 999 1014.7 999.0  13.3 999.0 99.0 99.00
2006 12 13 12 00 257 14.3 18.5  5.52 12.90  7.96 999 1015.5 999.0  13.3 999.0 99.0 99.00
2006 12 13 13 00 250 12.4 15.2  6.70 12.90  9.00 999 1015.8 999.0  13.3 999.0 99.0 99.00
2006 12 13 14 00 263 12.1 15.5  6.59 12.90  8.92 999 1016.5 999.0  13.3 999.0 99.0 99.00
2006 12 13 15 00 265 11.3 14.3  7.57 13.79  9.57 999 1017.9 999.0  13.3 999.0 99.0 99.00
2006 12 13 16 00 266 10.0 12.8  8.29 16.00  9.92 999 1018.4 999.0  13.3 999.0 99.0 99.00
2006 12 13 17 00 263 10.2 13.5  7.30 14.81  9.95 999 1019.5 999.0  13.3 999.0 99.0 99.00
2006 12 13 18 00 267  9.3 12.1  8.55 16.00 10.96 999 1020.3 999.0  13.3 999.0 99.0 99.00
2006 12 13 19 00 266  6.9  9.2  7.22 16.00  9.91 999 1020.8 999.0  13.2 999.0 99.0 99.00
2006 12 13 20 00 269  5.6  8.0  7.21 16.00 10.31 999 1021.0 999.0  13.2 999.0 99.0 99.00
2006 12 13 21 00 262  6.7  8.7  6.91 17.39 10.35 999 1021.1 999.0  13.2 999.0 99.0 99.00
2006 12 13 22 00 249  5.3  7.7  6.74 16.00 10.05 999 1020.8 999.0  13.1 999.0 99.0 99.00
2006 12 13 23 00 205  2.3  4.3  7.33 14.81 10.86 999 1019.7 999.0  13.1 999.0 99.0 99.00
2006 12 14 00 00 163  2.8  5.3  6.73 14.81 10.43 999 1019.3 999.0  13.1 999.0 99.0 99.00
2006 12 14 01 00 140  4.5  7.2  6.18 16.00 10.07 999 1018.3 999.0  13.1 999.0 99.0 99.00
2006 12 14 02 00 147  4.8  8.1  6.40 14.81 10.30 999 1017.4 999.0  13.1 999.0 99.0 99.00
2006 12 14 04 00 120  6.7 10.2  6.26 16.00 10.21 999 1015.6 999.0  13.1 999.0 99.0 99.00
2006 12 14 05 00 115  8.2 11.9  5.79 13.79  9.93 999 1014.7 999.0  13.0 999.0 99.0 99.00
2006 12 14 06 00 113  8.6 12.2  5.78 16.00  9.54 999 1012.7 999.0  13.0 999.0 99.0 99.00
2006 12 14 07 00 225  7.2 10.5  5.63 14.81  9.84 999 1011.6 999.0  13.1 999.0 99.0 99.00
2006 12 14 08 00 215 12.2 15.0  5.29 14.81  9.07 999 1010.4 999.0  13.1 999.0 99.0 99.00
2006 12 14 09 00 217 13.7 17.0  5.25 14.81  8.09 999 1009.4 999.0  13.1 999.0 99.0 99.00
2006 12 14 10 00 219 13.9 17.4  5.01 13.79  7.84 999 1008.2 999.0  13.1 999.0 99.0 99.00
2006 12 14 11 00 217 14.5 17.4  5.25 14.81  8.10 999 1007.3 999.0  13.1 999.0 99.0 99.00
2006 12 14 12 00 214 14.3 17.1  5.49 14.81  7.94 999 1006.2 999.0  13.1 999.0 99.0 99.00
2006 12 14 13 00 216 15.2 18.7  5.05 13.79  7.40 999 1004.8 999.0  13.1 999.0 99.0 99.00
2006 12 14 14 00 209 15.5 19.0  5.33 14.81  7.58 999 1003.2 999.0  13.1 999.0 99.0 99.00
2006 12 14 15 00 207 16.2 19.9  5.54 12.90  7.46 999 1001.7 999.0  13.1 999.0 99.0 99.00
2006 12 14 16 00 207 16.3 21.6  5.19 13.79  7.33 999 1000.4 999.0  13.2 999.0 99.0 99.00
2006 12 14 17 00 205 16.9 21.1  5.79 14.81  7.93 999  998.6 999.0  13.2 999.0 99.0 99.00
2006 12 14 18 00 223 19.8 24.5  6.80 10.00  8.19 999  997.8 999.0  13.2 999.0 99.0 99.00
2006 12 14 19 00 230 18.4 22.9  6.24 10.00  7.97 999  998.0 999.0  13.2 999.0 99.0 99.00
2006 12 14 20 00 230 18.6 23.9  7.36 10.00  8.40 999  997.5 999.0  13.2 999.0 99.0 99.00
2006 12 14 21 00 232 21.6 29.0  6.86 11.43  8.56 999  996.7 999.0  13.2 999.0 99.0 99.00
2006 12 14 22 00 256 21.5 27.5  7.54 11.43  8.42 999  998.5 999.0  13.1 999.0 99.0 99.00
2006 12 14 23 00 269 20.4 24.7  9.41 12.12  9.45 999 1000.6 999.0  13.1 999.0 99.0 99.00
2006 12 15 00 00 278 20.2 25.8  9.89 13.79  9.85 999 1002.9 999.0  13.1 999.0 99.0 99.00
2006 12 15 02 00 283 18.3 25.6  9.34 14.81  9.80 999 1007.9 999.0  13.0 999.0 99.0 99.00
2006 12 15 03 00 293 19.0 23.5  7.78 12.12  9.02 999 1010.4 999.0  13.0 999.0 99.0 99.00
2006 12 15 04 00 286 15.1 19.5  7.94 12.90  8.86 999 1012.8 999.0  13.0 999.0 99.0 99.00
2006 12 15 05 00 295 15.9 19.4  9.14 14.81  9.94 999 1014.8 999.0  12.9 999.0 99.0 99.00
2006 12 15 06 00 293 15.9 19.8  8.96 13.79  9.88 999 1016.3 999.0  12.9 999.0 99.0 99.00
2006 12 15 07 00 291 15.6 20.6  9.98 13.79 10.36 999 1017.8 999.0  12.9 999.0 99.0 99.00
2006 12 15 08 00 301 15.0 21.3  8.25 13.79  9.65 999 1019.6 999.0  12.9 999.0 99.0 99.00
2006 12 15 09 00 291 15.1 18.0  9.12 14.81 10.16 999 1020.4 999.0  12.8 999.0 99.0 99.00
2006 12 15 10 00 294 14.1 19.6  7.28 14.81  9.22 999 1021.0 999.0  12.8 999.0 99.0 99.00
2006 12 15 11 00 303 11.4 15.1  6.78 13.79  9.05 999 1021.8 999.0  12.8 999.0 99.0 99.00
2006 12 15 12 00 282  9.4 12.5  7.55 13.79  9.50 999 1022.4 999.0  12.8 999.0 99.0 99.00
2006 12 15 13 00 290  8.5 11.2  7.99 13.79 10.02 999 1022.4 999.0  12.8 999.0 99.0 99.00
2006 12 15 14 00 296  7.8 10.9  6.72 13.79  9.23 999 1022.6 999.0  12.8 999.0 99.0 99.00
2006 12 15 15 00 284  6.5  8.7  7.97 13.79 10.06 999 1022.5 999.0  12.8 999.0 99.0 99.00
2006 12 15 16 00 257  4.9  8.5  7.67 13.79  9.88 999 1022.1 999.0  12.9 999.0 99.0 99.00
2006 12 15 17 00 223  4.3  6.6  6.52 12.90  9.40 999 1022.0 999.0  12.9 999.0 99.0 99.00
2006 12 15 18 00 205  6.4  8.4  6.68 12.90  9.71 999 1022.0 999.0  12.9 999.0 99.0 99.00
2006 12 15 19 00 190  7.0 10.1  6.28 12.90  9.38 999 1021.5 999.0  12.9 999.0 99.0 99.00
2006 12 15 20 00 182  9.5 12.0  6.10 12.12  9.32 999 1020.0 999.0  12.9 999.0 99.0 99.00
2006 12 15 21 00 162  8.5 11.8  5.15 12.12  8.68 999 1018.1 999.0  12.9 999.0 99.0 99.00
2006 12 15 22 00 178 13.1 16.4  5.13 12.12  8.67 999 1016.3 999.0  12.9 999.0 99.0 99.00
2006 12 15 23 00 158 10.4 13.0  5.03 12.90  8.02 999 1014.4 999.0  12.9 999.0 99.0 99.00
2006 12 16 00 00 216 13.9 18.5  4.45 12.90  7.61 999 1014.2 999.0  12.8 999.0 99.0 99.00
2006 12 16 01 00 184  9.1 12.5  4.57 14.81  7.49 999 1012.4 999.0  12.8 999.0 99.0 99.00
2006 12 16 02 00 198 10.2 13.5  4.32 12.12  8.05 999 1011.3 999.0  12.8 999.0 99.0 99.00
